1042.7 1165 1044.26 1161.31 1045.81 1157.63 1047.37 1153.95 
1043.63 1165.37 1045.18 1161.68 1046.74 1158 1048.29 1154.32 
1044.56 1165.74 1046.11 1162.05 1047.66 1158.37 1049.22 1154.69 
1045.48 1166.11 1047.04 1162.43 1048.59 1158.74 1050.14 1155.06 
1046.41 1166.49 1047.96 1162.8 1049.51 1159.11 1051.06 1155.43 
1047.34 1166.86 1048.89 1163.17 1050.43 1159.49 1051.98 1155.8 
1048.26 1167.24 1049.81 1163.55 1051.36 1159.86 1052.9 1156.17 
1049.19 1167.62 1050.73 1163.93 1052.28 1160.24 1053.82 1156.55 
1050.11 1168 1051.66 1164.31 1053.2 1160.62 1054.74 1156.93 
1051.04 1168.38 1052.58 1164.69 1054.11 1161 1055.65 1157.31 
1051.96 1168.77 1053.5 1165.07 1055.03 1161.38 1056.57 1157.69 
1052.88 1169.15 1054.42 1165.46 1055.95 1161.77 1057.48 1158.07 
1053.8 1169.54 1055.33 1165.85 1056.86 1162.15 1058.39 1158.46 
1054.72 1169.94 1056.25 1166.24 1057.77 1162.54 1059.3 1158.85 
1055.64 1170.34 1057.16 1166.64 1058.69 1162.94 1060.21 1159.24 
1056.56 1170.74 1058.08 1167.03 1059.6 1163.33 1061.11 1159.63 
1057.48 1171.14 1058.99 1167.43 1060.5 1163.73 1062.02 1160.03 
1058.39 1171.54 1059.9 1167.84 1061.41 1164.13 1062.92 1160.42 
1059.31 1171.95 1060.81 1168.24 1062.32 1164.53 1063.82 1160.82 
1060.22 1172.35 1061.72 1168.64 1063.22 1164.93 1064.72 1161.22 
1061.14 1172.76 1062.63 1169.05 1064.13 1165.33 1065.62 1161.62 
1062.05 1173.17 1063.54 1169.45 1065.03 1165.73 1066.52 1162.02 
1062.97 1173.57 1064.45 1169.85 1065.93 1166.14 1067.42 1162.42 
1063.89 1173.98 1065.36 1170.26 1066.84 1166.53 1068.31 1162.81 
1064.8 1174.38 1066.27 1170.66 1067.74 1166.93 1069.21 1163.21 
1065.72 1174.78 1067.18 1171.06 1068.64 1167.33 1070.1 1163.6 
1066.64 1175.18 1068.09 1171.45 1069.54 1167.72 1070.99 1163.99 
1067.55 1175.58 1069 1171.85 1070.44 1168.11 1071.89 1164.38 
1068.47 1175.98 1069.91 1172.24 1071.34 1168.5 1072.78 1164.76 
1069.39 1176.37 1070.82 1172.63 1072.24 1168.89 1073.67 1165.14 
1070.32 1176.76 1071.73 1173.01 1073.15 1169.27 1074.56 1165.52 
1071.24 1177.14 1072.64 1173.39 1074.05 1169.64 1075.45 1165.89 
1072.16 1177.52 1073.56 1173.76 1074.95 1170.01 1076.34 1166.26 
1073.09 1177.89 1074.47 1174.13 1075.85 1170.38 1077.23 1166.62 
1074.02 1178.26 1075.39 1174.5 1076.75 1170.73 1078.12 1166.97 
1074.95 1178.62 1076.3 1174.85 1077.66 1171.09 1079.01 1167.32 
1075.89 1178.98 1077.22 1175.2 1078.56 1171.43 1079.9 1167.66 
1076.82 1179.32 1078.14 1175.55 1079.46 1171.77 1080.78 1167.99 
1077.76 1179.67 1079.06 1175.88 1080.37 1172.1 1081.67 1168.32 
1078.7 1180 1079.99 1176.21 1081.27 1172.42 1082.56 1168.64 
1079.65 1180.32 1080.91 1176.53 1082.18 1172.74 1083.45 1168.94 
1080.59 1180.64 1081.84 1176.84 1083.09 1173.04 1084.34 1169.24 
1081.54 1180.95 1082.77 1177.15 1084 1173.34 1085.23 1169.54 
1082.5 1181.25 1083.7 1177.44 1084.91 1173.63 1086.12 1169.82 
1083.45 1181.54 1084.64 1177.73 1085.82 1173.91 1087.01 1170.09 
1084.41 1181.83 1085.57 1178.01 1086.74 1174.18 1087.9 1170.36 
1085.37 1182.11 1086.51 1178.28 1087.65 1174.45 1088.79 1170.62 
1086.33 1182.38 1087.45 1178.54 1088.57 1174.71 1089.68 1170.87 
1087.3 1182.64 1088.39 1178.8 1089.49 1174.96 1090.58 1171.11 
1088.27 1182.9 1089.34 1179.05 1090.4 1175.2 1091.47 1171.35 
1089.24 1183.15 1090.28 1179.29 1091.33 1175.44 1092.37 1171.58 
1090.21 1183.39 1091.23 1179.53 1092.25 1175.67 1093.27 1171.8 
1091.18 1183.63 1092.18 1179.76 1093.17 1175.89 1094.17 1172.02 
1092.16 1183.86 1093.13 1179.98 1094.1 1176.11 1095.07 1172.23 
1093.13 1184.08 1094.08 1180.2 1095.02 1176.32 1095.97 1172.43 
1094.11 1184.3 1095.03 1180.41 1095.95 1176.52 1096.87 1172.63 
1095.09 1184.51 1095.99 1180.62 1096.88 1176.72 1097.78 1172.83 
1096.07 1184.72 1096.94 1180.82 1097.81 1176.92 1098.69 1173.02 
1097.05 1184.92 1097.9 1181.01 1098.75 1177.11 1099.6 1173.2 
1098.03 1185.11 1098.86 1181.2 1099.68 1177.29 1100.51 1173.38 
1099.02 1185.3 1099.82 1181.39 1100.62 1177.47 1101.42 1173.55 
1100 1185.49 1100.78 1181.57 1101.56 1177.64 1102.34 1173.72 
1100.99 1185.67 1101.75 1181.74 1102.5 1177.81 1103.26 1173.89 
1101.98 1185.84 1102.71 1181.91 1103.44 1177.98 1104.18 1174.05 
1102.96 1186.02 1103.68 1182.08 1104.39 1178.14 1105.1 1174.21 
1103.95 1186.18 1104.64 1182.24 1105.34 1178.3 1106.03 1174.36 
1104.94 1186.34 1105.61 1182.4 1106.29 1178.46 1106.96 1174.51 
1105.93 1186.5 1106.58 1182.55 1107.24 1178.61 1107.89 1174.66 
1106.91 1186.66 1107.55 1182.71 1108.19 1178.75 1108.83 1174.8 
1107.9 1186.81 1108.52 1182.85 1109.15 1178.9 1109.77 1174.95 
1108.89 1186.95 1109.5 1183 1110.1 1179.04 1110.71 1175.08 
1109.88 1187.1 1110.47 1183.14 1111.06 1179.18 1111.65 1175.22 
1110.87 1187.23 1111.45 1183.27 1112.02 1179.31 1112.59 1175.35 
1111.86 1187.37 1112.42 1183.41 1112.98 1179.44 1113.54 1175.48 
1112.86 1187.5 1113.4 1183.54 1113.94 1179.57 1114.49 1175.61 
1113.85 1187.63 1114.38 1183.66 1114.91 1179.7 1115.44 1175.73 
1114.84 1187.76 1115.36 1183.79 1115.87 1179.82 1116.39 1175.85 
1115.83 1187.88 1116.34 1183.91 1116.84 1179.94 1117.35 1175.97 
1116.82 1188 1117.32 1184.03 1117.81 1180.06 1118.3 1176.09 
1117.82 1188.12 1118.3 1184.15 1118.78 1180.17 1119.26 1176.2 
1118.81 1188.23 1119.28 1184.26 1119.75 1180.29 1120.22 1176.31 
